Dates,KWCDC CMPN Curncy,KWSWNIF BGN Curncy,KWSWNII BGN Curncy,KWSWNI1 BGN Curncy,KWSWNI2 BGN Curncy,KWSWNI3 BGN Curncy,KWSWNI4 BGN Curncy,KWSWNI5 BGN Curncy,KWSWNI6 BGN Curncy,KWSWNI7 BGN Curncy,KWSWNI8 BGN Curncy,KWSWNI9 BGN Curncy,KWSWNI10 BGN Curncy,KWSWNI12 BGN Curncy,KWSWNI15 BGN Curncy,KWSWNI20 BGN Curncy,KWSWO30 BGN Curncy
5/16/2024,3.5998,3.5838,3.5494,3.4956,3.4022,3.3507,3.3353,3.3249,3.3245,3.3243,3.3272,3.3331,3.3367,3.3469,3.3293,3.1825,3.0378
5/15/2024,3.6199,3.6113,3.5899,3.5445,3.4689,3.429,3.4181,3.4119,3.4106,3.4102,3.4117,3.4157,3.4214,3.4301,3.4139,3.2691,3.1268
5/14/2024,3.6199,3.6113,3.5899,3.5445,3.4699,3.4317,3.42,3.4121,3.4103,3.4084,3.4118,3.4157,3.4213,3.4292,3.4136,3.2639,3.1165
5/13/2024,3.6201,3.6088,3.5833,3.5387,3.4644,3.428,3.4188,3.4134,3.4133,3.4113,3.4155,3.4205,3.4243,3.4332,3.4189,3.2692,3.1218
5/10/2024,3.6352,3.6064,3.5733,3.527,3.4509,3.4129,3.3982,3.3921,3.391,3.391,3.3944,3.3983,3.404,3.413,3.3986,3.2515,3.1069
5/9/2024,3.6508,3.6134,3.5841,3.5429,3.4739,3.436,3.4192,3.4139,3.4153,3.4168,3.4205,3.4249,3.4297,3.4385,3.424,3.2742,3.1268
5/8/2024,3.6197,3.5838,3.5572,3.5175,3.451,3.4128,3.3981,3.3924,3.3925,3.3928,3.3943,3.3976,3.4014,3.4104,3.3962,3.2464,3.0994
5/7/2024,3.6101,3.58,3.5565,3.5213,3.4591,3.4218,3.4088,3.4029,3.4027,3.4032,3.4047,3.4079,3.4119,3.4213,3.4043,3.2594,3.117
5/6/2024,3.6101,3.6026,3.5934,3.5673,3.5196,3.4896,3.4816,3.4772,3.478,3.4786,3.4802,3.4838,3.4867,3.4972,3.4808,3.3356,3.1929
5/3/2024,3.6101,3.6026,3.5934,3.5673,3.5196,3.4895,3.4816,3.4772,3.478,3.4786,3.4802,3.4838,3.4867,3.4972,3.4808,3.3356,3.1929
5/2/2024,3.6109,3.6082,3.607,3.5809,3.532,3.5029,3.4989,3.4961,3.4967,3.4978,3.5008,3.5043,3.5098,3.5182,3.5045,3.3716,3.241
5/1/2024,3.6296,3.6301,3.6411,3.6094,3.554,3.5229,3.5204,3.5173,3.517,3.5154,3.517,3.5215,3.5256,3.5362,3.5224,3.3869,3.254
4/30/2024,3.6246,3.6301,3.6411,3.6095,3.5568,3.5294,3.5231,3.5192,3.5178,3.518,3.5202,3.5251,3.5254,3.5345,3.52,3.387,3.2564
4/29/2024,3.6252,3.6265,3.6371,3.6116,3.5703,3.5553,3.5577,3.5546,3.5562,3.5577,3.5606,3.5637,3.5666,3.5755,3.561,3.4277,3.2968
4/26/2024,3.6099,3.6074,3.6141,3.5854,3.551,3.5506,3.5396,3.5444,3.5465,3.5473,3.5514,3.5578,3.5617,3.5718,3.5559,3.4227,3.292
4/25/2024,3.6194,3.6149,3.6167,3.6001,3.5709,3.5589,3.567,3.5727,3.5728,3.574,3.5787,3.583,3.5895,3.5977,3.5853,3.4717,3.3602
4/24/2024,3.6299,3.6123,3.6135,3.5852,3.5356,3.5103,3.5101,3.5111,3.507,3.5061,3.5092,3.5125,3.516,3.5287,3.5169,3.4085,3.3022
4/23/2024,3.6349,3.62,3.6168,3.5832,3.5253,3.495,3.4899,3.4878,3.4853,3.4853,3.4883,3.4918,3.4979,3.5111,3.5014,3.3906,3.2818
4/22/2024,3.6299,3.62,3.6269,3.5952,3.5412,3.5124,3.5025,3.4993,3.4989,3.4991,3.5041,3.508,3.5135,3.5268,3.5118,3.4034,3.2971
4/19/2024,3.6199,3.595,3.5901,3.5616,3.5071,3.4689,3.4578,3.4532,3.4495,3.4505,3.4491,3.4501,3.4547,3.4684,3.4559,3.3477,3.2414
4/18/2024,3.5599,3.5275,3.5233,3.495,3.4428,3.4133,3.4133,3.4132,3.4145,3.4149,3.4169,3.4232,3.4314,3.4445,3.4328,3.3222,3.2137
4/17/2024,3.575,3.5388,3.5333,3.5143,3.4814,3.4649,3.4663,3.4715,3.4729,3.472,3.4745,3.4817,3.4883,3.5039,3.4969,3.391,3.287
4/16/2024,3.575,3.545,3.5373,3.5247,3.5008,3.4841,3.4808,3.4829,3.4817,3.4827,3.4858,3.4901,3.4987,3.5165,3.5098,3.4088,3.3096
4/15/2024,3.565,3.53,3.5266,3.5049,3.4641,3.4363,3.4294,3.4279,3.4214,3.4216,3.4193,3.4187,3.4275,3.4509,3.4542,3.3608,3.2692
4/12/2024,3.545,3.515,3.5032,3.4754,3.4284,3.4037,3.3967,3.3952,3.3913,3.3892,3.3925,3.3964,3.404,3.4248,3.4236,3.3304,3.2387
4/11/2024,3.5849,3.57,3.57,3.5415,3.4914,3.4626,3.4546,3.4526,3.4484,3.4453,3.4472,3.4528,3.4602,3.4811,3.482,3.3886,3.2968
4/10/2024,3.585,3.5364,3.5098,3.4712,3.4036,3.3659,3.3538,3.3469,3.3429,3.3421,3.3457,3.3497,3.3574,3.3793,3.3854,3.2974,3.2109
4/9/2024,3.585,3.5364,3.5098,3.4686,3.3998,3.3658,3.3536,3.3472,3.3445,3.3439,3.3463,3.3522,3.3599,3.381,3.3803,3.2923,3.2056
4/8/2024,3.5997,3.53,3.5032,3.4579,3.3832,3.346,3.3296,3.3215,3.3189,3.3198,3.326,3.3319,3.3394,3.3594,3.3601,3.2721,3.1856
4/5/2024,3.59,3.5162,3.4764,3.4203,3.328,3.2845,3.2696,3.2623,3.2602,3.2611,3.2665,3.2739,3.28,3.3016,3.3036,3.2159,3.1296
4/4/2024,3.5755,3.5077,3.4765,3.4217,3.3314,3.29,3.2777,3.2712,3.2714,3.2745,3.2785,3.2881,3.2961,3.3127,3.3083,3.2257,3.1444
4/3/2024,3.5801,3.5116,3.4769,3.4219,3.3295,3.2845,3.2723,3.2655,3.2639,3.2654,3.2729,3.281,3.2887,3.3073,3.3012,3.2285,3.1569
4/2/2024,3.5754,3.51,3.4762,3.4165,3.319,3.2739,3.2575,3.2477,3.2418,3.241,3.2459,3.2531,3.2622,3.2777,3.2698,3.1873,3.1062
4/1/2024,3.5701,3.5062,3.4628,3.3962,3.2857,3.2332,3.2169,3.2075,3.2061,3.204,3.2069,3.2116,3.2164,3.2342,3.2265,3.1442,3.0633
3/29/2024,3.5951,3.5277,3.4809,3.4202,3.3165,3.2621,3.2454,3.2355,3.2335,3.2321,3.235,3.2403,3.2466,3.2627,3.2517,3.1694,3.0884
3/28/2024,3.5955,3.5277,3.4742,3.4085,3.2987,3.2432,3.2276,3.219,3.2153,3.2147,3.2194,3.2245,3.2309,3.2454,3.2388,3.1541,3.0708
3/27/2024,3.6052,3.5323,3.473,3.4048,3.293,3.2355,3.2199,3.2121,3.2103,3.2097,3.2148,3.2206,3.2264,3.2432,3.234,3.1517,3.0707
3/26/2024,3.6199,3.5419,3.4803,3.4154,3.3061,3.2518,3.2388,3.2327,3.2337,3.2398,3.2429,3.2494,3.2569,3.2732,3.2643,3.1794,3.096
3/25/2024,3.6199,3.5369,3.4722,3.4028,3.2885,3.2353,3.2224,3.2115,3.2127,3.2159,3.2196,3.2266,3.2334,3.2499,3.2411,3.1564,3.073
3/22/2024,3.6148,3.5295,3.5292,3.4333,3.2854,3.2319,3.2187,3.2111,3.2109,3.2134,3.2164,3.2226,3.2307,3.2464,3.2384,3.1538,3.0705
3/21/2024,3.6127,3.5311,3.4719,3.4045,3.2966,3.2519,3.2437,3.2405,3.242,3.2451,3.2506,3.2578,3.2645,3.2821,3.2739,3.1892,3.1059
3/20/2024,3.6251,3.5612,3.5234,3.4602,3.3605,3.3135,3.2966,3.2875,3.2845,3.2847,3.2883,3.2914,3.2977,3.3125,3.3024,3.2174,3.1339
3/19/2024,3.635,3.5759,3.5494,3.4925,3.3944,3.3423,3.3294,3.3215,3.3184,3.3203,3.3221,3.3253,3.3313,3.3462,3.3358,3.2532,3.1718
3/18/2024,3.6249,3.5683,3.5259,3.4639,3.3604,3.307,3.2886,3.2774,3.2695,3.2716,3.2758,3.2796,3.2851,3.3011,3.2897,3.2048,3.1213
3/15/2024,3.625,3.5571,3.5032,3.436,3.3248,3.27,3.2532,3.2418,3.2382,3.2431,3.2481,3.2546,3.262,3.278,3.2666,3.1819,3.0985
3/14/2024,3.6149,3.54,3.4747,3.4004,3.2789,3.2212,3.201,3.1885,3.1856,3.1901,3.1928,3.1761,3.1404,3.2238,3.2102,3.1232,3.0376
3/13/2024,3.5962,3.526,3.4588,3.3818,3.2588,3.1995,3.1797,3.1685,3.1673,3.1692,3.1723,3.1776,3.1842,3.1981,3.1847,3.0978,3.0124
3/12/2024,3.6148,3.5356,3.4762,3.3994,3.2737,3.2141,3.1916,3.1777,3.1746,3.1766,3.1787,3.1803,3.1841,3.1993,3.1843,3.0924,3.0021
3/11/2024,3.6299,3.5494,3.4889,3.4069,3.2744,3.2148,3.1979,3.1882,3.1863,3.1892,3.1913,3.1936,3.199,3.2128,3.1968,3.105,3.0147
3/8/2024,3.6197,3.5555,3.5189,3.4229,3.2501,3.1444,3.1394,3.1773,3.1561,3.1269,3.1784,3.1815,3.1858,3.1997,3.1836,3.092,3.0019
3/7/2024,3.6483,3.5881,3.5418,3.4588,3.3266,3.2701,3.2516,3.2405,3.2397,3.2411,3.2454,3.249,3.2559,3.2737,3.2571,3.1602,3.065
3/6/2024,3.6303,3.5672,3.5162,3.4349,3.3079,3.2511,3.2325,3.2248,3.2233,3.2252,3.2274,3.2308,3.2384,3.2583,3.2399,3.1479,3.0575
3/5/2024,3.641,3.5792,3.5308,3.4586,3.3447,3.2933,3.2784,3.2728,3.272,3.2718,3.2736,3.2764,3.2851,3.3069,3.2879,3.1909,3.0955
3/4/2024,3.67,3.5932,3.5357,3.4668,3.3553,3.3061,3.2948,3.2891,3.2894,3.2901,3.2927,3.2968,3.3031,3.3249,3.3062,3.214,3.1235
3/1/2024,3.675,3.6109,3.5559,3.4911,3.3829,3.3315,3.3242,3.3218,3.3259,3.3254,3.3264,3.3319,3.3388,3.3605,3.3415,3.2493,3.1587
2/29/2024,3.6749,3.6108,3.5558,3.4911,3.3829,3.3315,3.3243,3.3219,3.326,3.3255,3.3257,3.3298,3.3389,3.3606,3.3414,3.2467,3.1537
2/28/2024,3.6697,3.6018,3.543,3.471,3.3543,3.3043,3.2934,3.2887,3.2907,3.292,3.2953,3.3028,3.3127,3.3335,3.3131,3.216,3.1207
2/27/2024,3.6851,3.6178,3.5469,3.4788,3.364,3.3108,3.2924,3.2841,3.2866,3.2871,3.2906,3.2982,3.3077,3.3286,3.3084,3.2138,3.1209
2/26/2024,3.6949,3.6103,3.5503,3.4722,3.3446,3.2927,3.2765,3.2674,3.268,3.2689,3.2716,3.2765,3.2848,3.3072,3.2882,3.1936,3.1006
2/23/2024,3.6886,3.6165,3.5588,3.4927,3.3843,3.3394,3.3257,3.3215,3.3271,3.3325,3.3395,3.3471,3.3566,3.3783,3.3598,3.2697,3.1813
2/22/2024,3.7199,3.6255,3.5604,3.4811,3.3508,3.3,3.2826,3.2762,3.2809,3.2878,3.2928,3.2993,3.3078,3.3298,3.3114,3.2216,3.1334
2/21/2024,3.7348,3.6925,3.6203,3.543,3.4106,3.3524,3.3351,3.3255,3.3265,3.3293,3.3335,3.338,3.3465,3.3691,3.3494,3.257,3.1663
2/20/2024,3.7198,3.6825,3.6101,3.5366,3.4149,3.3623,3.3486,3.3422,3.3388,3.3452,3.3486,3.3511,3.3596,3.3821,3.3624,3.2725,3.1842
2/19/2024,3.69,3.6601,3.5902,3.5177,3.3976,3.3453,3.3285,3.3192,3.3165,3.3185,3.3205,3.3246,3.3312,3.353,3.3344,3.242,3.1513
2/16/2024,3.6846,3.6565,3.5922,3.5241,3.4095,3.3566,3.3395,3.3315,3.3314,3.3318,3.3331,3.336,3.3476,3.3744,3.3634,3.2831,3.2043
2/15/2024,3.6899,3.6577,3.5869,3.519,3.4044,3.3565,3.3443,3.3329,3.3293,3.33,3.3341,3.3385,3.3472,3.3717,3.3583,3.2781,3.1993
2/14/2024,3.655,3.6364,3.5867,3.5218,3.4135,3.3681,3.3536,3.3458,3.3421,3.3422,3.3445,3.3484,3.3556,3.3844,3.371,3.2907,3.2119
2/13/2024,3.6601,3.6252,3.5655,3.4871,3.3564,3.2991,3.2847,3.2765,3.2772,3.2846,3.2911,3.297,3.3073,3.3365,3.3256,3.248,3.1718
2/12/2024,3.6601,3.6102,3.5369,3.4505,3.3064,3.243,3.2252,3.2166,3.2197,3.2294,3.2414,3.2474,3.2607,3.288,3.2796,3.1997,3.1211
2/9/2024,3.6601,3.6102,3.5403,3.4524,3.3064,3.2431,3.2252,3.2173,3.2215,3.2294,3.2415,3.2475,3.2607,3.288,3.2796,3.1997,3.1211
2/8/2024,3.6601,3.5953,3.5369,3.4505,3.3074,3.2475,3.234,3.2264,3.2275,3.2352,3.2422,3.2501,3.2633,3.2901,3.2773,3.1998,3.1237
2/7/2024,3.6452,3.5953,3.5272,3.4392,3.2898,3.2276,3.2112,3.2008,3.2026,3.2066,3.2145,3.2244,3.2375,3.2645,3.252,3.1796,3.1084
2/6/2024,3.665,3.6065,3.5356,3.4427,3.2883,3.2223,3.2058,3.1948,3.1955,3.2014,3.2092,3.2193,3.2324,3.2594,3.2469,3.1746,3.1034
2/5/2024,3.6691,3.6196,3.5219,3.4429,3.3068,3.2386,3.2162,3.2051,3.205,3.2084,3.2139,3.2218,3.2322,3.2584,3.2468,3.1745,3.1033
2/2/2024,3.6471,3.5833,3.5093,3.4029,3.2256,3.1477,3.1206,3.1059,3.1035,3.106,3.1099,3.1177,3.1289,3.1536,3.1372,3.0678,2.9994
2/1/2024,3.6601,3.6018,3.5138,3.4154,3.2492,3.1797,3.161,3.1477,3.1506,3.1562,3.1625,3.1712,3.182,3.2181,3.2136,3.1415,3.0703
1/31/2024,3.6637,3.5931,3.5033,3.4031,3.2401,3.1819,3.1648,3.156,3.1601,3.1645,3.1726,3.1826,3.1967,3.2299,3.2313,3.1591,3.088
1/30/2024,3.6601,3.5866,3.4937,3.3969,3.2436,3.1904,3.1741,3.1668,3.1715,3.1777,3.1861,3.1975,3.2122,3.247,3.2544,3.182,3.1106
1/29/2024,3.6686,3.5998,3.5165,3.4234,3.2781,3.2348,3.2292,3.2277,3.2354,3.2464,3.2592,3.2747,3.2941,3.327,3.3359,3.2631,3.1915
1/26/2024,3.6449,3.5635,3.47,3.3741,3.2233,3.1806,3.1753,3.1741,3.1851,3.1959,3.2121,3.2246,3.241,3.2795,3.2901,3.2175,3.1459
1/25/2024,3.6599,3.5902,3.5099,3.4192,3.2805,3.236,3.2259,3.2252,3.2384,3.2443,3.2515,3.2651,3.2789,3.3133,3.3286,3.2608,3.1941
1/24/2024,3.6549,3.5785,3.4866,3.4018,3.2644,3.2168,3.2062,3.2013,3.2099,3.2222,3.232,3.2418,3.255,3.2843,3.2928,3.2252,3.1586
1/23/2024,3.67,3.571,3.4796,3.3881,3.2464,3.2007,3.1904,3.1848,3.1899,3.1989,3.2077,3.2144,3.2251,3.2441,3.2489,3.1715,3.0954
1/22/2024,3.6047,3.5297,3.4396,3.3602,3.2338,3.1888,3.1848,3.1839,3.1862,3.1937,3.2026,3.2096,3.2201,3.2394,3.2438,3.1665,3.0903
1/19/2024,3.6549,3.5485,3.4697,3.3896,3.2665,3.2303,3.2281,3.2304,3.2372,3.2449,3.2528,3.2628,3.2739,3.2927,3.2975,3.2197,3.1433
1/18/2024,3.6348,3.5328,3.4498,3.3672,3.2397,3.1963,3.1844,3.1787,3.1833,3.1927,3.2002,3.2088,3.2196,3.2385,3.2459,3.1662,3.0878
1/17/2024,3.6347,3.5334,3.4533,3.3725,3.241,3.1937,3.1789,3.1682,3.1688,3.1762,3.1843,3.1935,3.2035,3.2219,3.2276,3.1481,3.0698
1/16/2024,3.6397,3.5284,3.4362,3.3462,3.2039,3.1489,3.1262,3.1131,3.1165,3.1266,3.1337,3.1396,3.1495,3.1699,3.179,3.0997,3.0218
1/15/2024,3.6447,3.5259,3.4262,3.3266,3.1699,3.1129,3.0944,3.0866,3.0924,3.1024,3.1106,3.1197,3.1308,3.15,3.1557,3.0791,3.0038
1/12/2024,3.6495,3.5333,3.4294,3.3301,3.1743,3.119,3.1046,3.0997,3.1033,3.114,3.1218,3.1308,3.1422,3.1581,3.1653,3.0862,3.0082
1/11/2024,3.6797,3.548,3.4498,3.3615,3.218,3.1529,3.1298,3.1225,3.1241,3.1306,3.1344,3.1411,3.1501,3.1691,3.1752,3.0962,3.0184
1/10/2024,3.6896,3.5834,3.5034,3.4182,3.2711,3.2024,3.1823,3.1734,3.1708,3.1742,3.1773,3.183,3.1913,3.2102,3.2158,3.1367,3.0586
1/9/2024,3.6761,3.5721,3.488,3.4049,3.257,3.1821,3.1619,3.1511,3.1459,3.1443,3.1453,3.1491,3.155,3.1761,3.1833,3.1192,3.056
1/8/2024,3.6293,3.5775,3.5195,3.4394,3.3009,3.2272,3.2034,3.1892,3.18,3.1746,3.1745,3.1808,3.1897,3.2046,3.2112,3.147,3.0838
1/5/2024,3.6293,3.5771,3.5228,3.4487,3.314,3.2317,3.2053,3.1914,3.189,3.1884,3.1899,3.1952,3.2033,3.2221,3.2292,3.1649,3.1014
1/4/2024,3.5992,3.5467,3.4864,3.3958,3.2391,3.1549,3.1318,3.119,3.1088,3.1095,3.1095,3.1151,3.1235,3.1435,3.1504,3.0914,3.0332
1/3/2024,3.6242,3.5933,3.5266,3.4426,3.2877,3.1993,3.1722,3.1571,3.1509,3.1508,3.1506,3.1568,3.1669,3.1859,3.1949,3.1555,3.1166
1/2/2024,3.6543,3.6162,3.5261,3.4177,3.231,3.1377,3.1176,3.1003,3.0981,3.1023,3.1048,3.1142,3.1283,3.1463,3.1568,3.1176,3.0789
1/1/2024,3.5791,3.5181,3.4359,3.3116,3.1014,3.0007,2.9729,2.9515,2.9414,2.9435,2.9359,2.9568,2.9712,3.0013,3.0053,2.9494,2.8943
12/29/2023,3.5791,3.5181,3.4359,3.3116,3.1014,3.0007,2.9729,2.9515,2.9414,2.9435,2.9359,2.9568,2.9712,3.0013,3.0053,2.9494,2.8943
12/28/2023,3.579,3.5155,3.4296,3.3069,3.1006,3.0019,2.9726,2.9419,2.9411,2.9483,2.95,2.9593,2.9693,2.9895,2.9993,2.9681,2.9373
12/27/2023,3.5903,3.5459,3.4766,3.3688,3.1796,3.092,3.0724,3.0476,3.0391,3.0418,3.0424,3.048,3.0565,3.0754,3.0797,3.0334,2.9877
12/26/2023,3.6104,3.5712,3.4961,3.3856,3.2015,3.1184,3.0956,3.0687,3.0594,3.0606,3.0628,3.0694,3.0799,3.1002,3.098,3.0591,3.0206
12/25/2023,3.6155,3.5825,3.5028,3.394,3.2157,3.1379,3.112,3.0928,3.0841,3.0839,3.0873,3.0962,3.1033,3.1248,3.1197,3.1004,3.0814
12/22/2023,3.6154,3.5825,3.5028,3.394,3.2157,3.1378,3.1119,3.0928,3.084,3.0838,3.0873,3.0961,3.1033,3.1247,3.1197,3.1004,3.0813
12/21/2023,3.6276,3.5718,3.5065,3.3951,3.2142,3.1356,3.1118,3.0928,3.0841,3.0838,3.0872,3.0961,3.1033,3.1252,3.1197,3.1003,3.0813
12/20/2023,3.6303,3.5758,3.5133,3.4084,3.227,3.1431,3.1174,3.1001,3.0943,3.0891,3.0925,3.1034,3.1156,3.1324,3.1223,3.1029,3.0838
12/19/2023,3.6602,3.6237,3.5628,3.4555,3.2801,3.2034,3.176,3.1513,3.1439,3.1413,3.1382,3.1484,3.163,3.1732,3.1607,3.1092,3.0583
12/18/2023,3.6952,3.6462,3.5762,3.462,3.28,3.2062,3.1749,3.1602,3.1547,3.1555,3.1607,3.1664,3.1787,3.2028,3.1784,3.1218,3.066
12/15/2023,3.7302,3.6728,3.5962,3.4794,3.2964,3.2285,3.198,3.182,3.1796,3.1826,3.1867,3.1991,3.2088,3.2283,3.2036,3.1419,3.0811
12/14/2023,3.7312,3.6549,3.5664,3.4509,3.2707,3.2018,3.173,3.1561,3.1542,3.1539,3.1562,3.164,3.1753,3.1961,3.1729,3.1114,3.0507
12/13/2023,3.8001,3.7768,3.74,3.6556,3.5061,3.4269,3.3959,3.3752,3.3669,3.3603,3.3614,3.3727,3.383,3.4014,3.3714,3.3091,3.2477
12/12/2023,3.785,3.7612,3.7164,3.6312,3.4856,3.409,3.3802,3.3595,3.3525,3.3508,3.3532,3.3619,3.3703,3.39,3.3662,3.3015,3.2378
12/11/2023,3.8001,3.7725,3.7364,3.6538,3.5118,3.4357,3.4042,3.384,3.3794,3.3794,3.3821,3.3921,3.4015,3.4226,3.3968,3.332,3.2682
12/8/2023,3.7651,3.7312,3.6797,3.5893,3.439,3.367,3.3383,3.327,3.3254,3.3283,3.334,3.3478,3.3604,3.3808,3.3562,3.2915,3.2277
12/7/2023,3.7609,3.7277,3.6865,3.6059,3.4714,3.4027,3.376,3.3662,3.3643,3.3665,3.3704,3.3838,3.3962,3.4173,3.3919,3.3295,3.268
12/6/2023,3.7202,3.698,3.6533,3.5664,3.4215,3.3594,3.3344,3.3277,3.3265,3.3257,3.3316,3.345,3.3556,3.3788,3.3512,3.289,3.2277
12/5/2023,3.7506,3.7087,3.663,3.5811,3.4496,3.3953,3.3785,3.3747,3.3734,3.3771,3.3857,3.393,3.4074,3.4326,3.4047,3.3423,3.2809
12/4/2023,3.7551,3.7275,3.6897,3.6295,3.5272,3.4751,3.4569,3.4465,3.4395,3.4392,3.4428,3.4554,3.4638,3.4872,3.4582,3.3956,3.334
12/1/2023,3.7701,3.7687,3.7565,3.6983,3.5967,3.5417,3.526,3.5161,3.512,3.5125,3.5171,3.5292,3.5399,3.5582,3.532,3.4665,3.4021
11/30/2023,3.7738,3.7713,3.7575,3.7024,3.6039,3.5465,3.5271,3.5204,3.5156,3.5175,3.5221,3.5332,3.5428,3.5629,3.5339,3.4636,3.3945
11/29/2023,3.7651,3.7536,3.733,3.6696,3.5636,3.5096,3.4873,3.4728,3.4656,3.4653,3.4682,3.4789,3.4885,3.507,3.4804,3.4053,3.3314
11/28/2023,3.83,3.8248,3.8132,3.7604,3.6679,3.6125,3.5851,3.5621,3.5557,3.5563,3.5532,3.565,3.5754,3.5914,3.564,3.4837,3.4047
11/27/2023,3.8552,3.8513,3.8534,3.8003,3.7075,3.6523,3.6294,3.6095,3.6013,3.5993,3.5997,3.6113,3.6218,3.6375,3.6099,3.5294,3.4503
11/24/2023,3.8451,3.8476,3.84,3.792,3.7042,3.6483,3.6302,3.6138,3.6111,3.6145,3.6212,3.6353,3.6474,3.6628,3.6329,3.5522,3.4731
11/23/2023,3.7889,3.7942,3.7988,3.7485,3.658,3.6017,3.5773,3.5565,3.5495,3.5505,3.554,3.5671,3.5758,3.5936,3.5636,3.4834,3.4048
11/22/2023,3.8351,3.8376,3.82,3.7708,3.6807,3.6222,3.5973,3.5773,3.5745,3.5778,3.5831,3.5972,3.6073,3.626,3.5947,3.5143,3.4355
11/21/2023,3.8249,3.8149,3.7998,3.7382,3.6355,3.5796,3.5558,3.5311,3.5242,3.5252,3.5275,3.5367,3.5432,3.5635,3.5359,3.4533,3.3722
11/20/2023,3.8503,3.8376,3.8199,3.7622,3.6614,3.6032,3.5778,3.557,3.5547,3.5537,3.5559,3.5663,3.5757,3.5913,3.5613,3.476,3.3925
11/17/2023,3.8655,3.8413,3.8334,3.7814,3.6885,3.6302,3.6069,3.592,3.592,3.5934,3.5982,3.6131,3.6268,3.64,3.6096,3.5215,3.4354
11/16/2023,3.8869,3.8754,3.8562,3.7984,3.6973,3.6371,3.6116,3.5965,3.5944,3.5939,3.5991,3.6087,3.6197,3.6364,3.6066,3.5188,3.4328
11/15/2023,3.8858,3.8942,3.8836,3.8327,3.7389,3.6784,3.6498,3.6282,3.6246,3.6199,3.6164,3.622,3.6305,3.6502,3.6184,3.5107,3.4052
11/14/2023,3.9461,3.9658,3.9708,3.9332,3.8627,3.8124,3.7916,3.7787,3.7814,3.7758,3.7739,3.7856,3.7944,3.8091,3.7766,3.6682,3.5624
11/13/2023,3.967,3.9811,3.9876,3.9511,3.8828,3.8394,3.823,3.8055,3.8038,3.8025,3.8026,3.814,3.8229,3.8383,3.8046,3.6936,3.5854
11/10/2023,3.9315,3.9661,3.9708,3.9241,3.8431,3.7977,3.7795,3.7599,3.7568,3.7557,3.7549,3.7635,3.7712,3.7858,3.7504,3.6321,3.5167
11/9/2023,3.9665,3.9565,3.9573,3.9045,3.8173,3.7748,3.7542,3.7342,3.7324,3.7296,3.7278,3.7333,3.7408,3.7575,3.7217,3.6013,3.484
11/8/2023,3.9441,3.9621,3.9648,3.9258,3.8608,3.8292,3.817,3.8071,3.8091,3.8083,3.8093,3.8193,3.828,3.8427,3.8108,3.6876,3.5676
11/7/2023,3.9315,3.9623,3.9742,3.9381,3.8771,3.8455,3.8394,3.8308,3.8327,3.8319,3.8344,3.8481,3.8571,3.8765,3.8401,3.7265,3.6159
11/6/2023,3.9265,3.9623,3.9641,3.9291,3.8702,3.8428,3.8375,3.8308,3.8326,3.8341,3.8407,3.8502,3.8597,3.879,3.8437,3.7449,3.6487
11/3/2023,3.9714,4.0114,4.0178,3.992,3.9487,3.9281,3.9222,3.9113,3.9078,3.9029,3.9048,3.9139,3.9257,3.9398,3.9076,3.8084,3.7118
11/2/2023,3.9952,4.0318,4.039,4.018,3.982,3.9645,3.9621,3.956,3.9539,3.9557,3.9607,3.9725,3.983,3.999,3.9665,3.8748,3.7854
11/1/2023,4.0178,4.0756,4.0978,4.0849,4.0637,4.0566,4.0612,4.0648,4.0689,4.0682,4.0745,4.0866,4.0989,4.1157,4.0817,3.9893,3.8995
10/31/2023,4.0623,4.0997,4.1151,4.1065,4.0913,4.0863,4.0938,4.0973,4.1048,4.1073,4.108,4.1256,4.1377,4.1539,4.1204,4.0303,3.9428
10/30/2023,4.0586,4.0883,4.1117,4.0997,4.082,4.0801,4.0859,4.0887,4.0936,4.0951,4.0964,4.1111,4.1247,4.1406,4.1122,4.0175,3.9251
10/27/2023,4.0219,4.0808,4.1017,4.0915,4.0735,4.0656,4.069,4.0681,4.0678,4.0706,4.0745,4.0828,4.0908,4.1051,4.0785,3.9765,3.877
10/26/2023,4.065,4.1017,4.1237,4.1182,4.1122,4.1188,4.1308,4.1359,4.1392,4.1444,4.1518,4.1658,4.1748,4.1948,4.1658,4.0683,3.9733
10/25/2023,4.032,4.0657,4.0811,4.0724,4.0536,4.0386,4.0354,4.0317,4.0327,4.0355,4.043,4.0519,4.0616,4.0861,4.0612,3.9665,3.8743
10/24/2023,4.0017,4.0279,4.0346,4.0209,4.0009,3.9942,3.994,3.9986,3.996,3.9999,4.0093,4.019,4.0305,4.0548,4.0381,3.9436,3.8515
10/23/2023,4.037,4.0731,4.0916,4.0874,4.0786,4.0772,4.0901,4.0964,4.1,4.1048,4.1179,4.1306,4.1373,4.1675,4.1479,4.0504,3.9553
10/20/2023,4.0119,4.0354,4.0614,4.0503,4.0334,4.0329,4.0431,4.0462,4.0517,4.0583,4.0652,4.0791,4.0923,4.1161,4.0967,3.9994,3.9046
10/19/2023,4.0548,4.0789,4.0968,4.0942,4.0855,4.0779,4.0853,4.0917,4.0987,4.1088,4.118,4.1329,4.1435,4.1646,4.1505,4.0582,3.9678
